Ticker,Date,Price,Momentum_6m,Volatility_30d,Avg_Volume_30d,Treated,Match_ID
AZO,2017-09-01,538.77001953125,-0.2440649319820053,0.016649567223528738,443326.6666666667,0,114
CMS,2017-09-01,37.914249420166016,0.10551680972917765,0.005303966718065492,1618736.6666666667,0,114
CSCO,2017-09-01,25.213512420654297,-0.038427708347396616,0.012405702406257648,20972910.0,0,114
HON,2016-10-03,86.537353515625,0.042626959184254964,0.00838115313682336,3132426.033333333,1,115
TRV,2016-10-03,92.68879699707031,-0.014003066523696428,0.008470861677710599,1427783.3333333333,0,115
APH,2016-10-03,14.784446716308594,0.10778596384768191,0.008828442045508134,5298400.0,0,115
APTV,2016-10-03,57.60764694213867,0.0023544362425476084,0.015224011744899225,2939802.6333333333,0,115
IBKR,2016-10-03,8.36619758605957,-0.08577157967598992,0.011917839411942518,1655133.3333333333,0,115
GRMN,2016-10-03,38.06840133666992,0.23327820942007804,0.014827680039037505,1421200.0,0,115
ADSK,2016-10-03,71.18000030517578,0.23191418845582001,0.020352966871545485,2270096.6666666665,0,115
UDR,2016-10-03,25.149587631225586,-0.06634703289141586,0.01371408389662505,1647646.6666666667,0,115
ABBV,2016-10-03,42.935874938964844,0.07527110385562596,0.00893967766502401,6646390.0,0,115
TXT,2016-10-03,39.39202117919922,0.08153810688816665,0.010289344251530129,1110510.0,0,115
CAH,2016-10-03,58.10898208618164,-0.08774896743163685,0.013462094844784772,2295720.0,0,115
HON,2018-10-01,130.73358154296875,0.17337306773279382,0.006478108679887486,2670280.466666667,1,116
DUK,2018-10-01,59.39693832397461,0.04767978763468039,0.009416578021112941,3893620.0,0,116
MCD,2018-10-01,140.78048706054688,0.04356517776380997,0.009393174975836308,3346263.3333333335,0,116
AMCR,2018-10-01,7.30784273147583,-0.05763149566132464,0.012083547701802942,320.0,0,116
MGM,2018-10-01,26.103940963745117,-0.22263096406830674,0.015355406081755374,7514273.333333333,0,116
ACGL,2018-10-01,27.87083625793457,0.016296809527926337,0.007085724674629407,1000096.6666666666,0,116
SRE,2018-10-01,45.45417785644531,0.0478588153602546,0.008302763557589889,3662386.6666666665,0,116
STE,2018-10-01,106.8522720336914,0.2363601806904574,0.006986848474971659,265240.0,0,116
GRMN,2018-10-01,59.29227066040039,0.19674063593640567,0.00797379664239974,1075870.0,0,116
UNH,2018-10-01,240.80935668945312,0.18433073796428334,0.008614581453056068,2663870.0,0,116
AVY,2018-10-01,96.0290756225586,0.037669971971494354,0.00941738621690994,506140.0,0,116
HON,2018-10-29,114.3438949584961,0.03962140376830159,0.01267589435306558,3571747.3333333335,1,117
TDG,2018-10-29,231.63720703125,-0.021569323920388128,0.01980154341758848,473396.6666666667,0,117
ROL,2018-10-29,23.35426139831543,0.189512294828746,0.016165732453074767,4391940.0,0,117
CNC,2018-10-29,62.44499969482422,0.0932248050160065,0.018131178098416606,3110860.0,0,117
NTAP,2018-10-29,59.36000061035156,0.07748902005762726,0.024486189293859453,2565670.0,0,117
UAL,2018-10-29,84.98999786376953,0.2513250906215283,0.021738943087030532,3802583.3333333335,0,117
ETR,2018-10-29,32.200016021728516,0.05232652981335284,0.013966093102586643,2881040.0,0,117
CCI,2018-10-29,78.9603271484375,0.07295634728100442,0.013148175023463294,2484900.0,0,117
PSKY,2018-10-29,45.45735549926758,0.11252716228094539,0.018193720577183315,3519710.0,0,117
TTWO,2018-10-29,111.72000122070312,0.06521743083915132,0.031967528668691465,2036570.0,0,117
GEN,2018-10-29,8.97881031036377,-0.3505387513203979,0.02169225844902835,7786606.666666667,0,117
HON,2025-10-30,198.9185791015625,0.001785971307192602,0.017324126176230106,5232047.466666667,1,118
CPAY,2025-10-30,255.0,-0.22804465121057316,0.019714233636946788,503620.0,0,118
GIS,2025-10-30,47.04999923706055,-0.13016450664263013,0.01516920953469136,5905726.666666667,0,118
WDAY,2025-10-30,232.8699951171875,-0.06357567164321976,0.018723132089352158,2522346.6666666665,0,118
UPS,2025-10-30,93.43572235107422,0.021252680757568365,0.01892411668497255,8511393.333333334,0,118
CTSH,2025-10-30,71.87555694580078,-0.06321499679663134,0.019021138090207182,4653050.0,0,118
WYNN,2025-10-30,119.52198791503906,0.45898910758326705,0.02760504415525621,1641326.6666666667,0,118
HAS,2025-10-30,75.84530639648438,0.26355084214301927,0.015609903581413663,1866403.3333333333,0,118
KO,2025-10-30,68.4988784790039,-0.022983533801433254,0.011407907302187666,15949173.333333334,0,118
CHTR,2025-10-30,230.9199981689453,-0.4002077969637784,0.01963302905058942,2063773.3333333333,0,118
MCHP,2025-10-30,61.51515197753906,0.3146294068598854,0.026218189361651857,7058163.333333333,0,118
HRL,2011-02-15,9.306379318237305,0.19758192286196974,0.0077600121946531635,1645826.6666666667,1,119
GOOGL,2011-02-15,15.512377738952637,0.2945140574477523,0.010678681193180299,106096996.8,0,119
JCI,2011-02-15,15.219006538391113,0.2213345845959993,0.009392319260926743,8274374.133333334,0,119
STT,2011-02-15,31.545801162719727,0.19036278204755885,0.015679048468310707,4246776.666666667,0,119
KKR,2011-02-15,9.518402099609375,0.5734397325547456,0.018621932611570403,2168420.0,0,119
BG,2011-02-15,49.84702682495117,0.32984196911598485,0.01393022598992719,1472203.3333333333,0,119
POOL,2011-02-15,20.83087158203125,0.2592706443920685,0.010645962657264798,228453.33333333334,0,119
UHS,2011-02-15,40.90264892578125,0.22556014047831474,0.018038380747409165,1117753.3333333333,0,119
BDX,2011-02-15,61.30463790893555,0.12364321315539883,0.012647922125946112,1351175.7,0,119
HPQ,2011-02-15,14.17242431640625,0.16491611484652569,0.010173463541838687,37521779.1,0,119
UNP,2011-02-15,35.347084045410156,0.3006923998844455,0.011936985831724123,6425620.0,0,119
HRL,2016-02-10,32.78372573852539,0.37910589790929006,0.016499779206533845,3564870.0,1,120
ACGL,2016-02-10,21.832630157470703,-0.047566405461160643,0.011032510818808516,1597510.0,0,120
UNP,2016-02-10,61.502037048339844,-0.16018021152820372,0.019921705949450707,7718726.666666667,0,120
ELV,2016-02-10,105.787841796875,-0.17996375140651666,0.024163304281993894,2039860.0,0,120
IQV,2016-02-10,58.349998474121094,-0.22241474197467315,0.0165151746400366,1041530.0,0,120
GIS,2016-02-10,39.77593231201172,-0.035896082632232096,0.011123873949331307,3678063.3333333335,0,120
HD,2016-02-10,90.09989929199219,-0.019281244243986362,0.019378019315786605,7173316.666666667,0,120
PHM,2016-02-10,14.505790710449219,-0.20929128065457425,0.02134179508251691,7677000.0,0,120
FAST,2016-02-10,8.165750503540039,0.06075524833145307,0.02668506011171777,18034533.333333332,0,120
EL,2016-02-10,77.86248779296875,0.0024075046647797915,0.017750638019236244,2102426.6666666665,0,120
CDNS,2016-02-10,20.440000534057617,-0.03811762192670032,0.022520372538486263,3808606.6666666665,0,120
HPQ,2015-11-02,9.951449394226074,-0.05199674503635765,0.03126114686145924,31964627.5,1,121
MCO,2015-11-02,87.06610107421875,-0.08988488231193026,0.016502836836041843,1037676.6666666666,0,121
J,2015-11-02,31.57710075378418,-0.03981374045482755,0.019383061551825224,1653846.7333333334,0,121
CTAS,2015-11-02,20.866493225097656,0.15694301575116487,0.013604838098725397,2692893.3333333335,0,121
BRO,2015-11-02,14.807723999023438,0.028063160998997416,0.010489196551275455,1491420.0,0,121
FDX,2015-11-02,136.61622619628906,-0.059707488202865755,0.012675108924871304,1667573.3333333333,0,121
TAP,2015-11-02,69.01944732666016,0.22058556559931808,0.022703395993132158,3157170.0,0,121
CL,2015-11-02,53.364505767822266,0.0068914543044382714,0.012429412878254269,3524000.0,0,121
ROL,2015-11-02,10.343830108642578,0.09339737220720412,0.012817610993994989,694545.0,0,121
F,2015-11-02,8.522377014160156,-0.02762569928751646,0.01726324264874229,32294953.333333332,0,121
TKO,2015-11-02,14.809659004211426,0.2921343658723925,0.0383087249186934,565516.6666666666,0,121
IBM,2021-11-04,101.83944702148438,-0.12523493054758683,0.020268934054603602,6520487.933333334,1,122
CINF,2021-11-04,112.14068603515625,0.03976324939986475,0.016473196173115493,465983.3333333333,0,122
APO,2021-11-04,71.03923034667969,0.3647126105913232,0.023661659911070224,3108706.6666666665,0,122
NCLH,2021-11-04,26.81999969482422,-0.04042937521538703,0.021925149604513874,12225160.0,0,122
META,2021-11-04,333.7922668457031,0.09765664358093384,0.02066547568416628,25941783.333333332,0,122
CLX,2021-11-04,143.91607666015625,-0.1134092137090027,0.009866732624008634,1199423.3333333333,0,122
EMR,2021-11-04,89.0056381225586,0.029187226700023272,0.016164047467082845,2875706.6666666665,0,122
WFC,2021-11-04,45.72905731201172,0.09520639275538878,0.01900935259913723,25867873.333333332,0,122
DPZ,2021-11-04,483.20855712890625,0.18630333139084732,0.016428394607312,508270.0,0,122
PHM,2021-11-04,47.228694915771484,-0.20855428973502743,0.015602652778825193,2283830.0,0,122
A,2021-11-04,153.257080078125,0.19855748602900958,0.01393363861078229,1399713.3333333333,0,122
IDXX,2015-06-16,66.44000244140625,-0.09296924994667233,0.010954717028833187,863250.0,1,123
HAL,2015-06-16,37.084041595458984,0.21080771318679825,0.016031186933543363,10943853.333333334,0,123
AXP,2015-06-16,68.22335052490234,-0.11306613482069294,0.007687456195378417,5253306.666666667,0,123
DD,2015-06-16,24.405508041381836,0.23243928975826855,0.009824342151579733,12062421.033333333,0,123
HUBB,2015-06-16,88.12671661376953,0.0972409355365269,0.0059056570027558805,262823.36666666664,0,123
RVTY,2015-06-16,50.73487854003906,0.2708707372656065,0.00888699233486182,605970.0,0,123
PHM,2015-06-16,17.043710708618164,-0.020771132570484685,0.008511496552312033,5175543.333333333,0,123
CDNS,2015-06-16,19.860000610351562,0.11385309564396007,0.009658890009348125,4247460.0,0,123
AIG,2015-06-16,48.052978515625,0.1639646279236564,0.010652408256301166,7600400.0,0,123
BDX,2015-06-16,116.48149108886719,0.034268358063479054,0.008029373870908801,1085827.1333333333,0,123
INCY,2015-06-16,104.06999969482422,0.44261159655287585,0.01449611012226777,914890.0,0,123
IBKR,2025-06-18,52.46833419799805,0.1708178673623002,0.018840977075526472,4767126.666666667,1,124
PFE,2025-06-18,23.068727493286133,-0.020281914077542762,0.015878743566565295,41706803.333333336,0,124
NTRS,2025-06-18,109.6319808959961,0.06713290338142297,0.015620235194310658,1613673.3333333333,0,124
VTRS,2025-06-18,8.572071075439453,-0.281117463433314,0.024400361354846436,16099843.333333334,0,124
LHX,2025-06-18,246.7089385986328,0.13238583091488576,0.014898164904180304,1666020.0,0,124
CARR,2025-06-18,69.38806915283203,-0.01769541604738223,0.014357197691589791,4919196.666666667,0,124
ADBE,2025-06-18,378.0400085449219,-0.18089829578835204,0.01878466975123234,3481586.6666666665,0,124
AEP,2025-06-18,99.58719635009766,0.12300098344693033,0.011873278422676832,2887573.3333333335,0,124
DG,2025-06-18,111.06841278076172,0.5134965955587409,0.03512815349006752,3861103.3333333335,0,124
TGT,2025-06-18,92.92815399169922,-0.2674376077730668,0.023929558592332575,7789440.0,0,124
IEX,2025-06-18,173.6133575439453,-0.21348043148120277,0.015681570414945365,573690.0,0,124
ICE,2016-11-04,47.598419189453125,0.028786148204391626,0.009495371925977932,2867180.0,1,125
GPC,2016-11-04,67.0704116821289,-0.09296238597225415,0.013025545919444988,718333.3333333334,0,125
EQIX,2016-11-04,284.983154296875,0.008175891904193655,0.013302272627908234,555170.0,0,125
ETR,2016-11-04,24.76651954650879,-0.05811882127512402,0.010637965302088407,3165486.6666666665,0,125
WRB,2016-11-04,13.630064964294434,0.014367419210281396,0.01000145277807342,1216204.0,0,125
FTNT,2016-11-04,6.176000118255615,-0.05767467016822592,0.025057894227348373,14588333.333333334,0,125
IQV,2016-11-04,72.58999633789062,0.07302283371157015,0.012261713271810174,1534770.0,0,125
MCHP,2016-11-04,25.35188865661621,0.26256584763576396,0.010024604900539072,3405340.0,0,125
KKR,2016-11-04,11.830475807189941,0.0734458050679343,0.01355007891727323,2409420.0,0,125
XOM,2016-11-04,55.3429069519043,-0.05555084308548819,0.011501183881043106,10754966.666666666,0,125
GL,2016-11-04,59.08713150024414,0.08764115714805332,0.006668333153008031,465493.3333333333,0,125
IP,2014-07-02,29.119077682495117,0.04682989866032394,0.007906623946768169,3169248.533333333,1,126
META,2014-07-02,66.04285430908203,0.21458582999638143,0.015886539151829027,42714810.0,0,126
SPGI,2014-07-02,74.6965103149414,0.08594986468636279,0.0072407581057009115,1089166.6666666667,0,126
HUM,2014-07-02,118.75366973876953,0.2659787587808662,0.008424451565515963,945393.3333333334,0,126
IRM,2014-07-02,16.865432739257812,0.22652954261396685,0.037881751765886415,2349689.2,0,126
PODD,2014-07-02,40.72999954223633,0.13675683675055517,0.02252168278443847,645776.6666666666,0,126
EXC,2014-07-02,16.386873245239258,0.29792290120354226,0.015440097786684492,13815522.966666667,0,126
MA,2014-07-02,71.03528594970703,-0.08387111057321905,0.01042371751644032,4513920.0,0,126
MPC,2014-07-02,28.206762313842773,-0.0986325588165129,0.016857900461792516,6981266.666666667,0,126
PEG,2014-07-02,26.36147689819336,0.2745298945417112,0.011471693869916054,3330463.3333333335,0,126
APO,2014-07-02,15.707942962646484,-0.07709763831624128,0.015115898593160836,1296726.6666666667,0,126
IP,2021-10-01,44.093387603759766,0.03604487573180393,0.01123301398310209,2113685.033333333,1,127
AZO,2021-10-01,1672.280029296875,0.16791567399548923,0.014677262041515381,186126.66666666666,0,127
AME,2021-10-01,121.52005004882812,-0.03431881114068158,0.009406769331149433,1086453.3333333333,0,127
NRG,2021-10-01,36.002479553222656,0.0770789169905397,0.015321464037799461,1846866.6666666667,0,127
AVY,2021-10-01,194.71670532226562,0.0968300457393787,0.012079705950107135,376836.6666666667,0,127
IEX,2021-10-01,199.08238220214844,-0.017825104756911903,0.01140279071826477,338173.3333333333,0,127
BLDR,2021-10-01,52.959999084472656,0.10218522217217996,0.016353491958048978,1923446.6666666667,0,127
PEP,2021-10-01,132.26441955566406,0.0656017551039425,0.006998605716862616,3894823.3333333335,0,127
VICI,2021-10-01,23.608551025390625,0.024533909033968904,0.01615295729467377,8571013.333333334,0,127
BG,2021-10-01,73.46598815917969,0.05333388464900879,0.016562521302556206,983996.6666666666,0,127
DHR,2021-10-01,263.1971740722656,0.33347583760234123,0.012141164053296438,2423519.2666666666,0,127
ISRG,2017-10-06,120.48999786376953,0.41375931779464903,0.008253883525668328,2265770.0,1,128
MAA,2017-10-06,80.93669891357422,0.06882468763793503,0.006636795803371847,568863.3333333334,0,128
TXT,2017-10-06,54.90129852294922,0.1531320310322286,0.010667614438168853,1304230.0,0,128
PH,2017-10-06,156.3327178955078,0.1142249521756673,0.009283681051676242,945403.3333333334,0,128
MDLZ,2017-10-06,34.081275939941406,-0.06455590968676839,0.007980699087168275,10311703.333333334,0,128
DLR,2017-10-06,89.51171875,0.09886021799850409,0.014437444375387475,1872936.6666666667,0,128
MAR,2017-10-06,104.29183197021484,0.23534426276915799,0.010481464424961765,2214473.3333333335,0,128
DOC,2017-10-06,17.56237030029297,-0.13537476289744022,0.011313659599413028,3948183.3333333335,0,128
NCLH,2017-10-06,58.84000015258789,0.21219610718560378,0.018006799217229717,2029270.0,0,128
GNRC,2017-10-06,49.029998779296875,0.3547941597077513,0.02081472648195809,878066.6666666666,0,128
OMC,2017-10-06,56.81767272949219,-0.10002090064182911,0.00989973654647801,1902433.3333333333,0,128
ISRG,2021-10-05,330.07000732421875,0.28540280827488895,0.01589514709223872,1591243.3333333333,1,129
JBHT,2021-10-05,163.94293212890625,0.022146777998797607,0.015794385662029665,481250.0,0,129
DE,2021-10-05,320.5714416503906,-0.09062061411786138,0.01778424704291989,1876033.3333333333,0,129
WELL,2021-10-05,73.29501342773438,0.09770446892770202,0.012458698949071709,1950070.0,0,129
PGR,2021-10-05,86.91419219970703,-0.03819439841943961,0.007266308744902889,2317586.6666666665,0,129
IT,2021-10-05,311.4599914550781,0.669131732408931,0.014864493010510715,546663.3333333334,0,129
REGN,2021-10-05,547.8615112304688,0.15647829635905985,0.01614915981076914,734460.0,0,129
CDW,2021-10-05,174.64605712890625,0.05931009002318599,0.011520671851459724,687146.6666666666,0,129
GILD,2021-10-05,57.79928207397461,0.05797536896419109,0.009937980262191589,6465456.666666667,0,129
CHRW,2021-10-05,78.8836898803711,-0.08471677052976245,0.01185092676547194,1089633.3333333333,0,129
SMCI,2021-10-05,3.7279999256134033,-0.05811016227583121,0.01726137162184325,1709366.6666666667,0,129
IRM,2014-09-26,16.969966888427734,0.30728456873340115,0.007871870775293143,1502350.4,1,130
K,2014-09-26,39.95799255371094,-0.0011062001756950712,0.006748920451336041,1636330.1,0,130
CAT,2014-09-26,75.1607666015625,0.02253719273586019,0.007734734520749922,4716066.666666667,0,130
TAP,2014-09-26,56.386878967285156,0.27198642157251673,0.014257139149979593,1561440.0,0,130
ABBV,2014-09-26,37.5313835144043,0.1706753216712722,0.011182652646443865,10653250.0,0,130
MSFT,2014-09-26,39.312164306640625,0.14733616378861658,0.009326397200473496,35201060.0,0,130
GOOGL,2014-09-26,29.193649291992188,0.05393785835614162,0.009326060599294108,31108533.333333332,0,130
EPAM,2014-09-26,42.31999969482422,0.2863221195152714,0.018631401304024832,423020.0,0,130
AMP,2014-09-26,97.8824691772461,0.13939920500986935,0.0094074149606768,824410.0,0,130
HON,2014-09-26,66.36432647705078,0.015568539424491545,0.0071872836876940415,2515268.3666666667,0,130
CVS,2014-09-26,58.56658172607422,0.08039807492968176,0.006942651748577106,3370083.3333333335,0,130
J,2024-09-30,128.1062774658203,0.050903505666198834,0.011174694598387611,803125.0333333333,1,131
APH,2024-09-30,64.64515686035156,0.15751719796569041,0.019905581627791383,5919186.666666667,0,131
TYL,2024-09-30,583.719970703125,0.4103945141948364,0.0086985892862258,243236.66666666666,0,131
ANET,2024-09-30,95.95500183105469,0.31964930125397495,0.024462296279847973,5924293.333333333,0,131
KEYS,2024-09-30,158.92999267578125,0.033691009273373984,0.029991338369001915,1124053.3333333333,0,131
FDS,2024-09-30,453.5989990234375,0.05136598060471442,0.013174122920197514,327630.0,0,131
TSLA,2024-09-30,261.6300048828125,0.5701254108875025,0.03338755389482891,76822956.66666667,0,131
TAP,2024-09-30,55.05900955200195,-0.14236036175219258,0.014864090754969236,2014390.0,0,131
CBOE,2024-09-30,203.0941619873047,0.1286289697212366,0.012052529248578987,711300.0,0,131
BA,2024-09-30,152.0399932861328,-0.1914486347870703,0.021279409737412353,7904980.0,0,131
GWW,2024-09-30,1027.816650390625,0.042704399591110054,0.010988036644051987,196330.0,0,131
J,2025-05-16,128.25445556640625,-0.1237301292582097,0.02480035942234025,983047.4333333333,1,132
PAYX,2025-05-16,153.32382202148438,0.07917746392227354,0.021721143736849427,2163916.6666666665,0,132
DIS,2025-05-16,112.93838500976562,0.10905927610481791,0.03661644408622301,13356170.0,0,132
PPL,2025-05-16,34.315223693847656,0.057546415851892574,0.01672286703250497,6222463.333333333,0,132
KLAC,2025-05-16,786.2368774414062,0.23366248033512105,0.04590225447737708,1424533.3333333333,0,132
HBAN,2025-05-16,15.877798080444336,-0.059232105547232905,0.029089726971729766,21113480.0,0,132
WDAY,2025-05-16,273.04998779296875,-0.012513188855582613,0.027920102970469082,2029953.3333333333,0,132
IQV,2025-05-16,142.82000732421875,-0.3247600064610524,0.038062274140654224,2484810.0,0,132
CPT,2025-05-16,117.35779571533203,-0.012628298835526519,0.02319122331367235,1156066.6666666667,0,132
TRGP,2025-05-16,163.61305236816406,-0.13348837408513603,0.03606118971227846,2740126.6666666665,0,132
KVUE,2025-05-16,23.65239906311035,0.06451314113498108,0.022573678594032417,19527680.0,0,132
JCI,2012-10-01,19.859996795654297,0.03336660992873175,0.010941413905970764,9149772.066666666,1,133
MO,2012-10-01,15.079477310180664,0.10965251658901942,0.011846919953644253,13896646.666666666,0,133
WMB,2012-10-01,17.56719970703125,0.1552307012871097,0.01297889657926145,4953306.666666667,0,133
RVTY,2012-10-01,27.878087997436523,0.0675629986210784,0.010711825985735826,695826.6666666666,0,133
EXPE,2012-10-01,52.15019226074219,0.7201598100318141,0.01639702809017168,2494890.0,0,133
T,2012-10-01,11.162631034851074,0.24392068701335234,0.0072095004900705785,33851206.7,0,133
LYV,2012-10-01,8.550000190734863,-0.07166122092057015,0.014919175291240313,932540.0,0,133
DAL,2012-10-01,8.183228492736816,-0.08236450719667077,0.02285122320160113,11697216.666666666,0,133
CVS,2012-10-01,34.4298210144043,0.09144965273841299,0.008043081650149293,5460553.333333333,0,133
BA,2012-10-01,58.309226989746094,-0.05099439869038913,0.010815388190040985,4918356.666666667,0,133
CPT,2012-10-01,38.75916290283203,-0.009871097374265725,0.006339189151553956,876726.6666666666,0,133
K,2023-10-02,48.828975677490234,-0.15113128023420408,0.012919449588057677,2788247.4,1,134
FTV,2023-10-02,54.997581481933594,0.08917752070431217,0.011879950995755454,2103330.5,0,134
PPL,2023-10-02,21.07748794555664,-0.1668508278962042,0.01312919614441469,4853276.666666667,0,134
VTRS,2023-10-02,9.06898021697998,0.07072047174454266,0.013430384712786188,8708956.666666666,0,134
ZBH,2023-10-02,109.46137237548828,-0.1264634849266114,0.016572898507349554,1888456.6666666667,0,134
GS,2023-10-02,302.2657165527344,-0.008939180492738563,0.011944044922721603,1626610.0,0,134
CB,2023-10-02,201.59193420410156,0.05855919124861164,0.007871282803991839,1571520.0,0,134
ETR,2023-10-02,41.0406379699707,-0.15306138916404533,0.013470415864204374,2666300.0,0,134
NOW,2023-10-02,555.22998046875,0.19535402730334162,0.015851289451889447,935860.0,0,134
DG,2023-10-02,98.66454315185547,-0.5070896724435412,0.027852004087549117,5136646.666666667,0,134
ED,2023-10-02,75.5115737915039,-0.1266378100604919,0.01282046077247847,1769583.3333333333,0,134
KMB,2014-11-03,76.17982482910156,0.06309792352349519,0.011270752789678653,1755130.1666666667,1,135
VZ,2014-11-03,28.514123916625977,0.07074368189365665,0.008276276709332762,14952986.666666666,0,135
FDX,2014-11-03,142.9434051513672,0.21018356464938814,0.016420109516284864,1988043.3333333333,0,135
VRSN,2014-11-03,59.04486083984375,0.2525762237644529,0.015482394853532512,954576.6666666666,0,135
UNP,2014-11-03,89.6803207397461,0.23521734456484378,0.02145274623015388,4539330.0,0,135
MDT,2014-11-03,52.01235580444336,0.1600873464991206,0.016172401233669555,11477570.0,0,135
ROP,2014-11-03,148.6015625,0.1448229035300801,0.01539399414471821,444633.3333333333,0,135
REG,2014-11-03,40.692588806152344,0.1674908101282253,0.008955342645220963,480243.3333333333,0,135
DD,2014-11-03,22.39129638671875,0.006158058726196236,0.02190903951192852,23407188.833333332,0,135
MOH,2014-11-03,48.81999969482422,0.20543209123022765,0.019835710561733,749970.0,0,135
DLR,2014-11-03,45.13643264770508,0.24600456458718156,0.010710876728796113,1142846.6666666667,0,135
KR,2015-07-14,31.05166244506836,0.16358804501509439,0.008240938997962032,6998283.333333333,1,136
CHD,2015-07-14,36.9068603515625,0.0732867968215778,0.009094589482049121,1129393.3333333333,0,136
PPG,2015-07-14,97.33797454833984,0.04258954932986625,0.009564203291342324,1356516.6666666667,0,136
ADI,2015-07-14,50.82841110229492,0.18436118725507766,0.012482914786848315,2144586.6666666665,0,136
CAH,2015-07-14,64.386962890625,0.053214597643419514,0.0100132241048361,2644156.6666666665,0,136
HON,2015-07-14,75.16747283935547,0.06010091043628507,0.00793634204831661,2276304.033333333,0,136
VRSK,2015-07-14,71.45646667480469,0.17625733846706826,0.009445497464614361,868910.0,0,136
TSLA,2015-07-14,17.709999084472656,0.30061191572273915,0.019432294563607906,49747050.0,0,136
FAST,2015-07-14,7.767510890960693,-0.09236587008596686,0.012092110801627592,7360626.666666667,0,136
SYY,2015-07-14,27.755746841430664,-0.09817109507970445,0.010138001839590646,5743983.333333333,0,136
NWSA,2015-07-14,12.672233581542969,-0.05252788054255997,0.0154078741342226,3008013.3333333335,0,136
LH,2023-07-03,202.56509399414062,0.03916517390409946,0.011301072725369966,760001.2666666667,1,137
ON,2023-07-03,96.83000183105469,0.5525092751212681,0.02387906038693635,7198166.666666667,0,137
EG,2023-07-03,328.3592529296875,0.0416773524101568,0.016242591925356997,437153.3333333333,0,137
KKR,2023-07-03,55.54024887084961,0.22440210761873636,0.016094465734273675,3125843.3333333335,0,137
VLO,2023-07-03,108.86732482910156,-0.05894927398838978,0.01744474728348842,4283040.0,0,137
IEX,2023-07-03,205.7303924560547,-0.06262163708419866,0.014330109099399658,534813.3333333334,0,137
MSI,2023-07-03,285.9016418457031,0.1434403274621574,0.010798258123380162,998553.3333333334,0,137
ODFL,2023-07-03,181.32643127441406,0.29949516847856694,0.02225172570776462,1918253.3333333333,0,137
DD,2023-07-03,28.476524353027344,0.05362351528420639,0.017148414789215707,9220317.266666668,0,137
LW,2023-07-03,109.49664306640625,0.29515463901710093,0.009830179201359139,1274956.6666666667,0,137
LLY,2023-07-03,453.2232360839844,0.26863363057072376,0.01227254038933552,2870683.3333333335,0,137
LRCX,2024-10-03,80.12786865234375,-0.15847100582574936,0.027448996605601447,13083593.333333334,1,138
LUV,2024-10-03,29.831012725830078,0.0899808863583682,0.01967172174795631,8996516.666666666,0,138
LMT,2024-10-03,584.8049926757812,0.34679886919691727,0.009496609420558083,990646.6666666666,0,138
MET,2024-10-03,78.42291259765625,0.12167038736349656,0.011429659876087826,3186570.0,0,138
GRMN,2024-10-03,166.56427001953125,0.15657241665381982,0.014529767538103365,795766.6666666666,0,138
T,2024-10-03,20.837053298950195,0.30582939090515615,0.011312026018890628,35784363.333333336,0,138
CBRE,2024-10-03,122.5199966430664,0.27439148555120907,0.011483568696878286,1572800.0,0,138
HSY,2024-10-03,183.44395446777344,-0.000613073231784611,0.010745017719360582,1143273.3333333333,0,138
MSFT,2024-10-03,412.6637878417969,-0.017570250633463957,0.011495699795682634,18233243.333333332,0,138
TDG,2024-10-03,1257.614990234375,0.14880024406918468,0.013657490054026878,189136.66666666666,0,138
AEP,2024-10-03,97.01054382324219,0.2303946632502385,0.00790930216348138,2740283.3333333335,0,138
LEN,2017-11-09,52.242759704589844,0.1761443534511855,0.017531007279898845,4007221.566666667,1,139
BK,2017-11-09,40.74940872192383,0.08868332075016339,0.009070554804323587,3947740.0,0,139
DVA,2017-11-09,55.11000061035156,-0.16537934833900347,0.027602220115157623,2690913.3333333335,0,139
ESS,2017-11-09,196.58377075195312,0.025876901116652196,0.008734064904091307,293870.0,0,139
CI,2017-11-09,180.57754516601562,0.218506867218065,0.011221506528280556,1443570.0,0,139
CRM,2017-11-09,102.52156829833984,0.1536747505503857,0.0077781068915688525,3778906.6666666665,0,139
AEP,2017-11-09,56.84858322143555,0.11944539865023684,0.006111646256584395,2057883.3333333333,0,139
ULTA,2017-11-09,199.19000244140625,-0.325716800473554,0.023661025958160997,1401150.0,0,139
DOC,2017-11-09,17.872989654541016,-0.10810695565849804,0.013059430350412855,3713526.6666666665,0,139
IBKR,2017-11-09,12.74510669708252,0.5306821632212169,0.014034127896373875,2574773.3333333335,0,139
RTX,2017-11-09,61.390872955322266,-0.00975931610518821,0.006448899843676632,4267926.833333333,0,139
LEN,2025-01-21,130.90603637695312,-0.20049760975656583,0.018040582979531053,3467999.8333333335,1,140
HST,2025-01-21,16.561216354370117,-0.012792537703394169,0.015820572592650656,6390490.0,0,140
DRI,2025-01-21,182.39608764648438,0.3203060885239999,0.029841215124263944,1478183.3333333333,0,140
EMR,2025-01-21,127.31140899658203,0.10896985053029251,0.015436644261564783,2920426.6666666665,0,140
ECL,2025-01-21,239.2845001220703,-0.016651845976946245,0.011624582020758792,1152866.6666666667,0,140
ED,2025-01-21,90.10060119628906,0.0015687163842703633,0.009971946624751036,2234620.0,0,140
MCD,2025-01-21,276.16845703125,0.10181263912693517,0.008464314610858836,2996850.0,0,140
